Date,80237,80236,80239,80238,80246,80247,80249,80010,80123,80202,80204,80203,80206,80205,80207,80210,80209,80212,80211,80216,80219,80218,80221,80220,80223,80222,80224,80227,80231,80230,80235
2007-08-31,281100,214000,171600,395100,243400,111900,200900,143400,245500,368200,180100,194200,379400,224500,225700,345400,429000,254700,267400,122200,161500,271700,168100,296000,170200,240700,248400,229700,204100,474100,200600
2007-09-30,281100,213700,169200,396300,243300,111600,199400,141500,245100,368400,179500,194300,378300,223600,224000,344800,430300,254000,267300,121400,159800,271800,166000,297100,169200,240500,248600,229200,203300,474300,199700
2007-10-31,280800,212800,166500,396900,243200,111400,197300,139500,244300,367800,178500,194100,376900,222400,222100,343500,430600,253100,267000,120200,157600,271400,163700,297900,167600,239700,248600,228600,202200,473900,198700
2007-11-30,280300,211200,163600,396700,243300,111400,194900,137100,243300,366700,177400,193700,375300,220800,220000,341700,429600,252400,266600,118200,155200,270700,161200,298400,165400,238400,248200,227800,201000,472700,198000
2007-12-31,279500,209300,160800,396400,243300,111300,192300,134200,242300,365600,176200,193100,373900,219300,218200,340100,427700,252000,266300,115500,152800,269700,158800,298600,162800,237000,247600,227100,200100,470800,197700
2008-01-31,278900,207700,158200,395900,243100,111200,189900,131000,241400,364800,175100,192600,373100,218200,217000,338700,425400,252000,266400,113000,150600,269000,156700,298500,160200,235700,246900,226700,199500,468600,197600
2008-02-29,277400,206400,155900,395300,242600,111200,187700,127700,240500,364200,174000,192200,372600,217300,216200,337400,423000,252100,266400,111200,148700,268200,154900,298200,157900,234400,246000,226200,199000,465900,197600
2008-03-31,275400,205300,153400,395000,242100,110900,185400,124300,239300,364500,172300,191800,372500,216400,215900,336500,421700,252100,266600,109600,146900,267200,153300,297800,155600,232900,245100,225500,198700,463000,197500
2008-04-30,273500,204500,150400,395200,241700,110500,182900,121200,237800,365600,170300,191300,372700,215600,215800,335900,421500,251600,266600,108900,145100,266100,151700,297500,153300,231700,244200,224700,198500,460000,197300
2008-05-31,271500,203700,147100,395500,241000,110100,180600,118700,236100,366800,168100,190700,372900,214900,215500,335300,421100,250800,266400,109000,143200,264800,150200,297000,151400,230900,243100,223700,198500,456700,197200
2008-06-30,269600,203000,143600,395400,240100,109600,178400,116600,234400,368500,166200,190300,373300,214300,214900,335000,420700,250100,266200,109900,141400,263500,148900,296500,149800,230400,241900,222500,198700,453100,197100
2008-07-31,268300,202400,140300,394600,239200,109300,176100,114700,233200,369900,164800,189700,373800,213900,214200,335400,420800,250100,266200,110500,139700,262600,147700,295900,148300,230000,241100,221400,198800,450100,196800
2008-08-31,267000,201700,137500,393200,238400,108900,173900,112900,232400,369900,164000,188800,373900,213700,213600,335800,420700,250700,266200,110000,138100,261900,146700,295000,146900,229700,240300,220500,198700,448400,196200
2008-09-30,266100,201100,135100,391800,237700,108400,171900,111300,232100,369400,163500,188000,374000,213600,213000,336500,420700,251600,266400,108800,136700,261500,146000,294200,145500,229500,239800,220100,198800,447800,195300
2008-10-31,265500,200800,132700,390700,237400,108100,170100,109800,231900,369200,163200,187400,374400,213600,212600,337400,420900,252700,266800,108100,135400,261100,145300,293600,144300,229500,239500,219800,199000,447500,194500
2008-11-30,265300,200500,130400,390100,237300,107900,168300,108500,231700,369100,162800,186900,374800,213700,212200,338400,421200,253600,267300,107100,134100,260800,144700,293000,143000,229500,239200,219600,199200,447200,193800
2008-12-31,265500,200200,128100,390300,237400,107500,166700,107400,231500,369200,162500,186400,375200,214000,212000,339500,422100,254700,268000,105600,132900,260700,144200,292600,141900,229800,239100,219500,199500,447100,193400
2009-01-31,266200,199900,126100,390800,237600,107100,165200,106500,231700,369100,162400,186100,375800,214400,211900,340700,423200,255900,268800,104300,131800,261000,143700,292300,141100,230100,239300,219500,199900,447200,193100
2009-02-28,266100,199300,124100,390700,237500,106900,163700,105500,231800,368400,162100,185600,375800,214700,211600,341300,423500,257000,269300,103000,130600,261000,143000,291800,140200,230300,239100,219300,200000,446700,192600
2009-03-31,265200,198100,121900,389800,237000,106500,161700,104300,231500,367400,161300,184600,375300,214400,211000,341700,423500,257700,269500,101800,129200,260400,142000,290900,138800,230000,238600,218700,199900,445700,191600
2009-04-30,263900,196600,119500,388600,236500,105900,159300,102900,230800,365900,160100,183400,374400,213700,210400,342000,423600,258100,269300,100100,127500,259400,140700,289600,137000,229400,238000,217800,199600,444700,190400
2009-05-31,262400,194900,116900,386900,235400,105200,156700,101500,229900,363600,158800,181900,373100,212900,209300,341500,422700,258000,268500,97900,125600,258100,139500,287900,135000,228600,236800,216700,199400,443400,189200
2009-06-30,261000,193400,115000,384800,234600,104500,154600,100400,229200,360900,157600,180700,371700,212000,208100,340300,420800,258300,267800,95900,124100,256900,138800,286300,133500,227900,235800,215500,199100,441900,188100
2009-07-31,260600,191800,114600,383300,235100,103800,153500,99900,229100,358400,156600,180100,370900,211600,207300,339300,418300,259300,267600,94900,123700,256700,139200,285400,132800,227800,235800,214700,198600,440700,187300
2009-08-31,260400,190000,115500,382400,236500,102700,153300,100200,229600,355800,156100,179900,370400,211700,207000,338700,415900,261100,268100,94600,124000,257200,140300,285400,133000,228100,236800,214400,198500,439700,186700
2009-09-30,259900,188100,116800,381600,237700,101200,153600,100900,230200,353100,155900,179700,369700,211900,207000,338600,414000,263000,268900,94900,124700,258000,141600,285500,133600,228600,238000,214400,198700,438600,186200
2009-10-31,258900,186400,118200,380600,238600,99800,154100,101800,230800,350300,156000,179600,369000,212200,207000,338700,412500,264400,269700,95200,125600,258700,142700,285600,134500,228800,238900,214400,199000,436900,185600
2009-11-30,257800,185300,119500,379500,239200,98500,154700,102800,231100,347800,156100,179200,367900,212400,206700,338600,411200,264900,270000,94500,126700,259200,143800,285400,135400,228900,239000,214100,199100,434800,185300
2009-12-31,256800,185000,120600,378500,238900,97300,155500,103900,231700,346300,156400,179000,367200,212700,206400,338600,409500,265100,270200,94900,127600,259800,144900,285300,136300,229200,238900,213800,198900,433500,185400
2010-01-31,254400,185300,121300,378500,238700,96700,156400,105000,232600,345600,156900,179100,367300,212800,206400,338800,408700,265600,270600,96600,128900,260000,145800,285500,137300,229300,239100,213900,198800,433400,185700
2010-02-28,253700,185500,121700,379900,239400,96800,156700,105200,233100,345800,157000,179100,367600,212900,206700,339300,409900,265900,271000,97200,129500,260000,146000,285700,137800,229200,239300,213900,199400,434000,185800
2010-03-31,253400,185600,122200,377800,238200,96400,157000,105700,232900,342600,158100,179000,365600,212600,204800,337100,407800,265200,270300,97000,129900,259400,146700,285500,138900,228700,237900,213400,198200,430900,185600
2010-04-30,252200,186100,123700,371700,235200,95700,157800,106900,232500,336700,160100,179500,362100,211700,202000,333100,402500,264300,269700,98200,130800,258700,147900,285500,140800,228000,235600,212800,196500,424600,184800
2010-05-31,251000,186400,125400,366300,233600,95500,158200,108300,231700,332100,161700,180000,360000,210600,201000,330900,398900,263700,269900,100900,132000,257900,148700,285700,142000,227300,235000,212300,197000,418500,184000
2010-06-30,251900,186200,125900,363800,232900,96400,157800,109200,230800,329400,162000,179700,359000,209800,201900,330400,397500,263100,270000,103600,132600,257000,148400,285100,141800,226900,234900,211800,198100,414700,183400
2010-07-31,251800,186200,125100,361800,230900,97600,157200,109700,229800,326000,162000,178700,357200,208700,202500,327600,395500,261900,269300,105200,133000,254600,148300,283300,141400,225400,233300,211000,197800,412000,183200
2010-08-31,253400,187000,123900,360100,229100,97800,156900,109900,228600,323200,162100,178100,356900,207600,203700,324800,395100,261300,268700,105100,133300,252100,147900,282100,141100,223800,231900,210800,197100,411100,184000
2010-09-30,255000,187700,122900,359100,227600,97200,156700,110300,227000,320300,162500,177100,356800,206400,204800,322800,395000,260200,267600,104000,133100,249900,147200,281300,141000,223200,231000,210600,196300,410100,185200
2010-10-31,255100,188000,122400,358800,225900,95900,156700,110600,225600,317900,162500,175500,356100,205500,205400,321300,394900,259100,266400,102000,132800,249000,146700,280500,140900,223600,229800,210000,195700,408800,185400
2010-11-30,254400,188800,122300,358500,224500,95500,157200,110100,224800,316300,162500,174800,356400,205700,206200,320200,395700,259000,265800,101100,132500,249300,146100,280500,140800,224600,229100,209300,196000,408200,185200
2010-12-31,253400,189300,122100,357400,223100,95900,157300,109600,223800,314000,162400,174700,356300,205900,206300,319400,396200,259400,265100,101300,132200,249300,144900,280500,140200,224400,228500,208800,195900,407600,185000
2011-01-31,252600,189300,121500,356400,222100,95900,157400,109700,222200,312200,161600,174500,354600,205900,205600,318700,396000,259000,263700,100800,131300,249100,144300,279900,139100,223600,227700,208100,194800,406600,184000
2011-02-28,252300,189200,121100,355000,221400,94600,157800,110200,220800,310300,160400,174300,352700,205800,204700,317900,395200,257800,262400,100600,130600,249000,145100,278900,138100,222800,227100,207500,192900,405000,183100
2011-03-31,252600,189000,120200,354300,221000,93700,158200,110600,220300,309000,159100,173800,351800,206200,205000,316800,395100,256800,261500,101700,130100,248900,145700,277900,137100,222200,226600,207200,192300,404100,182400
2011-04-30,253500,189300,118600,354700,220800,92500,158200,109900,220100,309100,157600,173000,351100,206400,205000,316100,395700,256200,261300,102700,129200,248700,145400,276400,136200,221400,226000,206600,191200,404100,181900
2011-05-31,253900,190100,117700,356400,221200,91400,158600,108200,220100,310500,156800,173200,351300,206600,204600,315700,397200,256600,262100,102400,128300,249300,144100,275600,136100,220400,225700,206300,186900,405200,181200
2011-06-30,251900,190600,117900,357500,221500,91200,158500,106400,219800,310300,156600,173500,351200,206600,203600,315000,397700,257000,262900,101700,127000,249900,142600,274800,135400,219100,225800,206400,182100,405700,180100
2011-07-31,249300,190500,118300,358000,222000,91300,157800,105200,219300,310000,156500,173400,350700,206300,202700,314900,397600,256400,263300,100300,125200,250700,140700,273900,133800,218900,226500,206600,180800,405300,178800
2011-08-31,246800,190300,118400,358300,222300,92500,156900,104500,219100,311500,156300,173300,350400,205900,201300,315400,396700,254400,263700,99300,123800,251400,138500,272400,132200,219400,227100,206500,181200,405300,178000
2011-09-30,245100,190500,117900,359100,222900,94900,156000,103700,219100,314900,155300,173700,350800,206200,199900,315900,396000,253300,264500,99100,123400,252000,136400,271500,130600,219600,227300,206400,180600,405500,177300
2011-10-31,245300,190900,117300,360800,223800,96500,155400,103300,218800,318500,154100,174500,351900,207300,198700,316700,396000,253800,265700,99300,123400,252500,135400,271800,129600,219300,227600,206400,179800,405900,177000
2011-11-30,246600,191200,116800,363600,225200,96400,155200,103800,218800,321600,154000,175800,353500,208200,198400,318300,396900,254800,267300,100100,123500,253100,135400,272100,129300,219400,228700,206600,179200,406600,176600
2011-12-31,247500,191400,116900,365700,227000,96100,154900,104200,219200,323900,154200,176800,355600,208800,198900,320100,398300,255600,269300,101500,123600,253500,135800,272100,129300,219900,229900,206500,178200,407100,176000
2012-01-31,248300,191800,117200,365900,228200,95600,153900,103900,219700,324500,154700,177400,357400,209300,199900,321900,400100,256600,271400,102200,123700,253600,135900,272700,129700,220600,230300,206000,177600,406800,175500
2012-02-29,249500,192900,118100,366700,229500,95700,153200,103900,220200,325900,155500,178000,359400,209900,201400,324700,402800,258700,273500,102000,124000,254600,136100,274300,130800,222000,231200,206000,178200,407500,175700
2012-03-31,250600,194300,119400,370500,231600,95900,153500,104700,221300,329400,156600,179500,362800,211400,203200,328500,405700,261800,275800,101800,124700,256300,136700,275500,132000,224200,233800,206900,179600,410400,176600
2012-04-30,251900,194900,121000,375300,233400,97100,154400,105800,223100,333300,157400,180600,366800,213400,205500,331700,408300,265000,277600,102800,125600,258200,138200,276000,133300,225900,236000,208000,181200,413500,178200
2012-05-31,254300,195200,122300,378400,234000,98000,155400,107100,225500,336500,158600,180900,369700,216000,207800,334200,411600,268100,278800,103800,126900,260400,140200,277000,135100,227400,237200,209200,183500,416200,180400
2012-06-30,256700,196400,123300,380600,234400,97400,157300,108400,228000,338600,160000,180900,372000,218900,209600,336700,415200,270800,279900,104300,128600,262800,142000,279300,137400,228600,238000,211000,186100,419300,182600
2012-07-31,258300,197900,124500,383400,235100,95600,159500,109500,230200,339400,160800,181300,374200,221900,211300,339700,418400,272900,281800,105700,129900,264100,143300,282300,139500,229500,238300,213100,187500,422400,184500
2012-08-31,259900,199000,126100,386700,235600,94800,161600,110500,232100,338900,161300,181800,376000,224700,213400,342400,421200,275300,284400,106900,130700,265100,145200,285500,141100,230400,238400,214500,188200,423200,185700
2012-09-30,262500,200500,128100,390600,236600,95400,163900,111700,234400,339000,162500,182800,378200,227800,216300,345000,424600,278000,287800,106700,131400,266600,147400,288600,142800,231900,239300,215400,190000,423900,187500
2012-10-31,265200,201800,130100,393700,237600,97100,165800,112900,237600,339900,164000,184100,380400,230500,219500,347100,427900,279800,291200,107100,132200,268600,148900,291200,144100,233600,241000,216700,192400,426100,190300
2012-11-30,267200,203100,131500,395800,238300,98700,167100,113700,240400,341900,165000,185000,382400,232800,222500,348700,431300,281300,294800,108800,133100,270400,149900,294000,145100,235600,242700,218900,194600,428100,192900
2012-12-31,269300,204500,132700,398400,239300,100500,168700,114400,241900,345200,165800,185800,384300,235200,225500,349300,434600,282600,297900,109600,134000,272000,151000,297100,146700,237900,244100,220900,197800,428700,193600
2013-01-31,271300,205600,134300,400900,240400,101900,170500,115300,242800,349300,166200,186700,386100,237700,228000,349200,436800,283400,300100,94800,135000,273400,152200,299400,148000,240100,245100,222200,200700,428800,194100
2013-02-28,272600,206500,135900,403000,241200,102800,172300,116800,244100,352600,167400,187500,388300,240300,230300,349500,438400,284500,302200,96000,136300,275600,153300,301400,148800,241800,246700,223700,202300,430500,195800
2013-03-31,273700,208200,137700,405900,243300,104300,174800,118200,246100,356100,169400,188600,391700,243700,233500,351800,442900,287200,305700,97800,137800,279900,153900,304700,150100,243900,249300,226100,204400,435000,198200
2013-04-30,274800,210600,139700,409600,246600,105900,177900,119800,248400,359700,172000,190300,395600,247300,237600,355700,448600,290500,310100,100200,139100,284900,154400,308900,151400,246800,252800,228700,207600,441300,199900
2013-05-31,276100,212600,142000,413800,250000,107100,180900,122200,250500,362800,174900,192500,398900,250800,241900,359700,452800,293200,314700,103000,140500,288300,155800,312600,152600,250200,256100,231100,210100,447600,200900
2013-06-30,278900,214100,144500,419300,253300,108300,184100,124900,252600,366700,178300,195300,403200,254400,246500,364300,458000,296700,319700,105800,142500,291000,157500,316700,154400,254000,259700,233500,211600,453600,202000
2013-07-31,283000,215900,147200,425300,256600,110100,187500,127400,254700,372400,181000,198500,408300,258200,250800,369300,464300,301500,324300,108100,144700,294200,159500,321100,156600,257800,263900,235700,213000,460000,203700
2013-08-31,285500,217300,149400,429000,259400,111100,190200,129700,256500,376700,183300,201200,411600,260900,253900,373600,468900,305500,327300,110100,146400,297500,161600,324300,158600,260600,267400,237600,214100,464900,205100
2013-09-30,286300,217800,151200,430600,261500,111500,192000,131200,257700,378800,185000,203600,413200,262600,255700,376300,471300,308000,329000,111000,147400,300400,163600,326200,160400,262600,269300,238900,214800,468100,206700
2013-10-31,287200,218400,152900,431900,263500,112000,193300,132200,258400,380100,186000,205600,414400,264100,257400,378800,472800,310100,330600,111400,148200,302600,165500,327800,162200,264400,270700,240200,215500,471200,208000
2013-11-30,289100,219300,154700,433700,265100,112500,194600,133700,259400,381800,187100,207400,415700,265700,259100,381400,474100,312700,332400,112900,149000,304200,167700,329500,163700,265400,271700,241900,216000,474500,209500
2013-12-31,291100,220200,156300,435500,266600,113000,196100,134900,260900,383500,188500,208800,417300,267200,260800,383900,476000,315400,334500,115800,149900,305900,169400,331600,165000,266200,272900,243700,216600,477700,211200
2014-01-31,293100,220700,157300,437000,268400,113400,197700,136000,262300,384300,189700,209600,419100,268400,262500,385500,477700,317400,336500,118800,150700,307300,170500,333000,166000,267300,274400,245400,217200,479800,213100
2014-02-28,295200,221000,157900,437900,270100,114100,199400,137100,263400,384500,190900,210500,420000,269300,264400,387100,478600,318900,338200,121000,151400,307700,171600,334100,167000,268400,275400,246500,217900,480100,214900
2014-03-31,298400,221800,158700,438600,271400,114900,201100,138500,264400,385200,192200,212300,421000,270000,266300,389100,479600,320500,340100,122800,152600,307200,173100,336200,168000,269700,276200,247500,218400,479100,216900
2014-04-30,302100,223900,160200,440800,274200,116500,203300,139900,266000,388800,194100,214600,423800,271700,268500,392800,482400,322800,342700,125100,154700,307700,174900,339600,169500,272100,278600,250100,218900,479200,219900
2014-05-31,305500,226500,162000,443700,278000,118600,205600,141600,268600,393600,195900,216500,427200,274200,270800,397200,486200,325900,345800,128100,156900,310000,177100,342800,170900,274900,282200,253500,220900,479800,223100
2014-06-30,308900,229300,164000,446200,281400,120700,207600,143500,271400,398700,198100,218300,430200,276900,273200,401500,490800,328900,349200,130400,159100,313900,180400,345400,172800,277800,285500,256300,224300,479900,226200
2014-07-31,312800,232500,166300,448100,283800,122900,209700,146000,273800,403400,201100,220500,433900,279900,276100,405600,495900,332200,353600,132900,161800,318400,183900,348300,175700,281300,288500,258400,227100,479500,228300
2014-08-31,315500,236200,169300,451900,286900,124700,212200,148700,276500,408100,204700,223200,438700,284500,279700,409400,500500,336500,358000,135600,164900,323100,187000,351500,179200,285600,291600,260600,228900,480000,229700
2014-09-30,317300,240300,172400,456200,289900,126000,214900,151400,279200,411900,208200,225700,443500,289400,283400,413200,504500,340900,361800,138400,168100,327300,189900,354200,181800,289300,294800,262800,230900,482300,230600
2014-10-31,319500,244500,175500,460000,293200,127400,217700,153700,282600,415600,212300,228200,448300,294100,287000,417000,509800,345800,365100,140900,171400,331300,192800,357200,184000,292300,297900,264900,233100,484800,232700
2014-11-30,322100,248600,179200,463300,297400,129800,221100,156000,286400,419000,216800,231000,453600,299600,291300,420900,515900,351500,368800,144100,174900,335900,195000,361400,186900,295800,301800,267100,235700,489300,235600
2014-12-31,324400,252400,183600,467200,302300,132400,224500,159400,290600,422300,221300,233800,458800,305400,296300,425100,521600,357200,372700,148100,178700,340900,197400,365500,190400,300000,306000,270100,238500,494600,239700
2015-01-31,327100,255900,187500,470500,306400,134500,227600,163000,294700,426000,225500,236400,464100,310400,301200,429600,527200,362600,377000,152300,182500,345100,200100,368300,193800,303500,309700,273400,241300,499300,243200
2015-02-28,330100,259400,191000,473200,310000,136400,230400,166000,298700,430900,229200,238600,470100,315000,305200,434200,533800,367300,381400,155900,186300,349000,202800,371100,197200,306700,313100,276300,244000,502500,245300
2015-03-31,333500,263100,195100,476700,314400,139000,232900,168600,302300,435900,232800,240500,476700,320000,309800,438900,540900,372100,386100,159400,190300,353600,205700,374500,200600,310100,316700,279300,246600,507300,247400
2015-04-30,337900,267200,199600,481200,318800,142400,235500,171900,305700,438700,235900,242500,483400,325600,315300,443200,548600,377400,390800,162400,194400,358400,209200,378600,204500,313600,320900,283000,249000,512900,250800
2015-05-31,342100,271400,203700,485400,321900,145600,238300,175600,308900,440100,238800,245000,491100,331400,320600,447400,555700,382600,396100,164300,198400,363000,213400,383900,208300,316900,325000,287100,251900,518200,255600
2015-06-30,345500,275700,207500,488800,324500,147800,241500,179500,312400,442500,242600,247900,499000,336900,325900,452800,562500,388300,401900,166400,202600,367500,218000,390900,212200,320500,328900,290700,255600,522900,260600
2015-07-31,349000,280700,210900,492500,328000,151500,245300,182800,316100,444900,247600,250900,505500,342600,332300,459000,568900,394700,408000,168900,206900,372100,222400,398000,216000,324100,332700,293900,259800,528700,265400
2015-08-31,353300,286000,214400,496700,331600,156000,249300,185700,319900,447600,252400,253800,511300,348100,338900,464500,575700,400200,414300,171200,211600,376200,226400,403900,219800,327800,335900,297300,264300,535200,270000
2015-09-30,357700,291000,218100,500200,334800,159000,252900,188900,323500,451700,256700,255800,517500,353000,344500,469400,583600,404200,420100,172900,216200,379200,230500,408100,223500,331500,338600,301500,267800,539500,274600
2015-10-31,360700,295600,221500,501700,337500,161500,256100,192100,325600,455900,261300,256900,523200,356600,348800,473100,590000,407200,424400,174300,219600,381000,234100,409900,227200,334500,341300,304900,270200,540800,277500
2015-11-30,362700,299700,224500,502400,339800,165500,258900,195200,327300,458500,266000,258300,527300,359000,352400,475900,593300,409600,427400,177000,222400,382500,237500,410400,231000,336800,344200,307000,270800,540600,279600
2015-12-31,364000,302600,227400,504400,341700,169800,261400,198600,329600,460300,270000,261000,530800,361100,355700,479200,595500,413000,430200,180700,225200,383800,241800,412100,234200,338500,347600,308900,270000,541200,281700
2016-01-31,364300,305000,229900,507400,342600,173500,263800,202000,332000,460800,274000,264200,534200,363600,358700,483100,597700,417200,433100,183800,227600,385300,245700,415200,237200,339800,350600,311400,269900,543000,283600
2016-02-29,364400,307600,232200,510800,343900,176600,266000,205000,334100,459700,277800,268000,536700,365600,361800,486300,598900,420500,435800,186200,229900,387100,248300,418000,239900,341300,353000,313300,271200,545500,284900
2016-03-31,364700,310100,234300,514400,346900,178800,267800,207700,336800,458600,281000,271800,538700,367900,365300,489900,601300,422800,438700,189700,232300,388800,251000,420300,242500,343500,355900,315000,273200,548100,286100
2016-04-30,364300,312100,236600,518400,351800,181300,269800,210800,339700,459200,284500,275900,541200,371900,369800,495500,606300,425100,442100,193500,234800,390800,254300,423400,246000,347000,360000,316900,276800,550600,287700
2016-05-31,365700,314400,239400,522900,357400,183900,272500,214000,342200,461600,288600,280200,545700,377300,375000,502100,611500,427800,446100,197900,237900,393400,257200,427300,250400,351900,364900,319500,280800,553400,289500
2016-06-30,369000,317500,242700,526700,365100,186200,275500,216900,345200,464400,292600,284900,551600,382700,380000,507100,615200,430700,449700,203400,241400,396400,259500,430600,254800,357800,370900,322700,282500,556400,292200
2016-07-31,372400,320400,245400,529100,374600,187200,278000,219700,348700,466600,297000,288800,557900,387300,383600,510600,618800,433400,452300,209500,244400,399400,261400,433000,258800,363200,377000,326800,282900,558900,295700
2016-08-31,376000,322500,247400,530500,382500,187800,279800,223000,352100,467900,301200,292100,562400,390800,385600,514400,623600,436200,453900,214600,246500,401700,263400,435200,262500,366800,382000,330100,284100,560500,299200
2016-09-30,380300,324700,249400,532500,388800,188900,282400,226600,354900,469400,304600,295400,566100,393800,388200,517600,628300,440800,456100,219000,248600,403100,265800,438300,266000,369800,387700,332800,285500,563100,301500
2016-10-31,383700,327000,251800,535500,396600,190200,285200,229700,357200,471100,308200,298800,570200,396500,392500,519500,632100,445700,458700,222700,251300,404500,268400,443300,269900,373400,394200,335700,286800,567200,303500
2016-11-30,387000,329500,254600,538700,404800,190900,287700,232800,359700,472700,311400,301400,576600,400000,397300,523300,636500,449300,461100,226000,254800,406600,271500,448900,273800,377600,400300,339100,288300,570900,306300
2016-12-31,392300,332200,257400,541500,411600,191300,290200,236100,362600,474100,314200,303200,583800,404700,401400,529100,642800,451900,464100,229500,258300,409000,275200,454000,277900,382400,406200,342200,290700,574200,309600
2017-01-31,398900,335700,260400,545300,417800,192800,293400,238800,366000,476300,317400,305000,591000,409900,405100,535000,649700,454900,468900,232600,261900,411900,278400,459400,282600,388600,412400,345700,293300,579000,313800
2017-02-28,404800,339100,263500,550100,422900,195600,296600,241300,369500,479600,321600,306800,599400,414700,408600,540600,656400,458200,474700,235600,265500,414400,281100,465700,287400,394300,417400,349400,296100,585800,318300
2017-03-31,410600,341000,266600,554100,427000,198000,298900,244400,372400,482800,326400,308400,608700,418500,411700,546200,661400,461600,480300,238700,268800,416400,283500,471600,291300,398800,422100,352400,298500,592100,321800
2017-04-30,417100,341900,269200,556200,430000,199900,300200,247100,374400,484200,331000,309700,617300,420900,414700,550100,664500,464000,484800,241400,271500,417700,285800,476400,293800,402800,425700,354400,300200,595100,323500
2017-05-31,421900,343300,271500,557300,433000,202100,301800,249100,375800,483500,334600,310700,623700,421900,417500,552400,666700,466600,488200,243200,273800,419000,287800,480000,296100,406800,428600,355900,301700,596600,325200
2017-06-30,423100,344500,273400,557600,434700,204400,303300,250800,377000,481600,336500,311400,627500,422000,418800,553700,668200,469400,490200,244400,275500,418600,289400,481200,298400,409200,430700,356900,304600,598600,327400
2017-07-31,423800,345000,274800,557600,435800,205400,304500,251800,378400,481600,337400,311900,629900,422600,419100,555300,669100,471800,491900,245100,277100,417900,291200,481200,300000,411100,432400,357800,308900,599600,329900
2017-08-31,425000,346000,275800,557000,437000,206200,305700,253000,379600,483800,339100,312400,631900,424100,420500,558800,669500,473500,494400,245800,279900,419100,293900,482400,301800,413400,434200,359700,313000,601200,332300
2017-09-30,425700,347300,276500,556000,436700,207600,306700,254100,380900,484800,341500,312900,631900,425100,422100,563600,669100,473700,496000,245900,283100,421100,296100,484100,303900,415300,435500,362700,315500,603600,334400
2017-10-31,425900,348700,277100,555800,435200,210300,308000,255600,382700,484500,343800,313300,632100,426700,422800,568000,669000,473200,498100,245700,286300,422600,297200,484900,306000,416100,436400,365400,318000,605700,336400
2017-11-30,426900,350900,278300,557400,436300,213400,310300,258200,385000,485200,346700,314000,634000,429300,423400,571700,670100,473700,502100,246700,289800,424200,298800,486800,308400,417500,438100,368000,322100,606300,338900
2017-12-31,430000,354700,280200,561000,439600,215500,313700,261200,387300,487500,350800,315900,638100,432900,426500,576100,673500,475900,507000,249100,294200,427600,301400,490200,311700,420300,441000,371100,327200,608400,342700
2018-01-31,435100,360500,283600,567400,444400,218300,318200,264600,390700,491600,356700,319300,644200,438700,432400,582700,681600,481500,512900,253300,299800,433100,305100,496900,316000,424600,445500,375300,332200,612900,347100
2018-02-28,439000,366600,288200,574800,449800,222600,322900,268900,394600,497300,362700,323300,650500,445500,439000,589100,691800,489400,519500,258500,305300,438500,309500,505400,320700,428900,451100,380600,336500,617800,350700
2018-03-31,440500,371000,291800,579200,452200,226200,326300,272800,397600,502400,367000,325600,654600,450100,443300,593900,699300,495700,524700,262800,309000,441200,312900,512100,324300,431500,455300,385100,338600,619500,352900
2018-04-30,440800,374100,293900,581500,452600,227700,328700,275400,399600,505700,370000,326500,655500,453200,445400,597200,703600,499300,528000,265500,311700,441900,314500,515900,326600,433400,458000,387200,338500,621800,354300
2018-05-31,441000,375900,295000,582800,453600,228500,330100,278000,401400,505700,371500,326100,653600,455300,445800,598200,706000,502400,529000,267700,313600,441600,315900,517800,327500,435000,459300,387400,338200,624300,354400
2018-06-30,441100,376700,295400,583100,453900,228800,330300,280800,402700,504700,371600,325000,651300,456200,445400,596800,706500,505000,528900,269400,313900,442400,318000,518400,327600,435500,458200,386500,337600,625900,353000
2018-07-31,441000,377100,296200,583600,451600,229000,329900,284100,403700,505400,371800,324300,650100,456200,445100,596000,707900,506300,529000,271400,313800,443500,320300,519700,327700,434700,456700,385700,336300,625800,351500
2018-08-31,439800,377600,297700,584800,449100,229200,329700,286700,404500,507200,372800,323800,651600,457100,445800,595400,711900,507700,529800,273500,314700,443400,321400,522500,328700,434300,456200,385000,335200,624500,352100
2018-09-30,440600,378700,300000,587500,449800,229300,331300,288500,406000,509100,375000,324300,657200,460300,448900,597500,717800,512000,533100,275900,316700,444700,322100,527900,331700,436200,457600,385400,335700,623600,353400
2018-10-31,444100,380900,303200,593100,452000,229100,334400,290300,408800,512400,378200,326800,665100,465100,454200,604800,725200,518900,539200,278300,319100,447800,324100,534600,336400,440400,459500,387100,337200,626000,355400
2018-11-30,447900,383700,306100,599000,453600,228900,337500,293000,411500,516300,381100,329800,670600,469600,459400,613900,733400,524500,545100,280500,321400,449900,327200,539200,340700,444400,460700,389400,339200,631200,357500
2018-12-31,450400,387100,308200,603200,454700,229600,340000,295900,413400,520700,384400,332300,674900,472900,463000,621500,741000,528700,550500,282500,323400,452000,329900,541900,343900,447500,462000,391700,341200,636300,359200
2019-01-31,452800,389800,310500,605900,457200,230900,342100,298100,415800,524100,387500,334300,677900,475600,464700,625400,743900,531200,554300,284600,325200,455200,331200,542600,346500,450400,465000,394200,342500,639200,360300
2019-02-28,454600,390400,312700,606500,459200,231200,343200,299100,417900,524100,388600,334900,678000,478200,464900,624900,741000,532000,555500,286100,326100,458100,332300,540200,348300,453200,467000,396000,342700,638800,361200
